goodreads_book_id,author_ids
17455042,371071
17455541,6185262|676643
17455585,4476934
17455811,4476934
17455815,4476934
17455817,4476934
17456295,4330590
17456328,247642
17457124,4464118
17458478,6887119
17465450,322069
17465453,11679
17465455,32590
17465457,93575
17465515,44085|183680
17465574,3456441|10435638
17465697,6547946
17470674,1630
17471114,33794|150816
17504320,5255580
17504621,5255580
17504941,5255580
17524166,4465322|73947
17540810,4330590
17543256,2752928
17553448,6466790
17557143,2777016
17557470,6979322
17557741,6452601
17557750,281810
17557906,3246983
17557913,981834
17558070,4428
17558214,1112683
17558767,37249
17558773,37249
17558817,699143|4476934
17559581,4149342
17559899,4692856
17560112,71170
17560222,5108885
17560541,771
17560674,4882127
17561022,2884305
17561072,6474204
17561936,146987
17562900,40563
17563080,26897
17563539,6540057
17564054,6476392
17564246,5349971
17564519,4074051
17565845,2936493
17566814,4519247
17566969,234115
17568427,6875729
17568644,6969772
17568768,64736
17568801,14210
17569028,5172000
17569860,6872165
17570105,14989|76671|2303179
17570208,3409358|6586067
17570538,1370283
17570691,6935697
17570751,2965489
17571007,6984726
17571109,2824524
17571140,4866520
17571215,4106087
17571266,2965489
17571273,25052
17571274,25052
17571466,6984661
17571564,6984726
17571607,18445
17571671,580315
17571907,22665
17571908,3379564
17572866,20704
17572903,281810
17573559,19093|168413
17573681,32307
17573684,24558
17573685,21798|3500|53959
17574849,971054|905298
17586469,6986138
17586475,6920675
17586508,103021
17591892,137415
17602565,6444714
17604928,6993109
17606014,6993544
17607319,6436698
17607716,2740668
17607787,6950682
17607848,19823
17607850,19823
17607911,19823
17608103,5495009
17608111,6524620
17608224,2958084
17608346,6994378
17608417,5246
17608853,6550220
17609127,6994731
17609268,4318269
17609271,569
17609729,6568302
17609863,3473046
17610036,2995873
17610212,6540645
17610219,6540645
17611210,4362934
17611313,6959231
17611379,22159
17611937,83714
17611959,4594585|15016012|7025991
17612258,6995972
17612524,3780|95190|4486629
17612697,3396842
17615896,6996431
17616105,6872165
17616201,3505
17616704,4637369
17617277,6997072
17617913,1410883
17618286,485025
17618384,5804792
17619475,5292647
17620436,4654545
17620728,3617
17620964,4831114
17622939,17597
17622941,8716
17623975,295178
17628121,1013599
17641484,6896405
17642469,6923798
17646414,3023926
17656767,4435742
17657592,7008542
17657649,7000989
17660462,219908
17660704,6421828
17660979,3203095
17661416,7009633
17661831,88550
17664310,6473923
17664946,386595|16359558
17665083,4167378
17665259,351201
17666712,6860216
17667009,2860219
17667168,4719619
17667452,126447
17667474,6926290
17667561,3267859
17667605,6906315
17667913,1152263
17667916,5752145
17668078,4560885
17668215,6521173
17668473,7012378
17668947,2777016
17668962,5356562
17668976,6535777
17669036,401400|7377|3406189
17669949,7552779
17670591,6886702
17670636,5804792
17670709,3433047
17671114,6217503
17671483,73977
17671913,70026|166639|436713
17671939,17029|674079|148764|131303|89523|7044520|325407|93125|4385135|2350131
17671993,6470937|2988626|8455|12741|194804
17672152,4610078
17672770,4601855
17673002,6217503
17673010,6217503
17673271,7014009|676643
17673307,5997227
17673399,5049079
17674991,7014875
17674999,63607
17675031,7014881|7014882|7014883|1406384
17675042,11630
17675462,1330292
17675894,165519
17676198,6550220
17679368,3408059
17680191,6150778
17684326,383606|1077326
17692848,7779
17693329,6546441
17693783,1238
17695124,2561527
17695150,6896405
17696118,251109
17696282,2958084
17697801,73149
17698038,6089757
17698384,6943520
17698536,38550
17699319,7816|322304
17699389,6151827
17699906,6426012
17700010,6521173
17700320,348878
17701081,4062698
17701166,15872
17701830,7020583
17701841,6587327
17703290,20248
17703444,20248
17704902,5783658
17704903,7025045|7025046
17704953,12444|55811|330166
17705930,6177458
17706678,5192439
17707471,6872325
17707488,36714
17707502,4610
17707526,21050
17707603,273823|4608
17707605,9559
17707634,236391|85928|1119167
17707648,7592025|7588360|7025898
17707654,1025097
17707679,4467375
17707705,49988|23497
17707708,28569
17707768,106159
17707772,23988|16522
17707787,7025918
17714301,178832
17715869,6581511
17717792,13554
17722973,4919495|2086916
17724749,3780|127642
17725275,6534710
17726978,5267328
17727180,6432984
17727276,2778471
17727279,7032185
17728691,6740126
17728718,6740126
17728721,6740126
17729031,6567403
17729036,4882127
17729168,34603
17729712,7033774
17730406,6983012
17730586,7123498
17731080,4330590
17731347,1395810
17731926,1304470
17731927,1304470
17732421,3393956
17732950,3190428
17733085,74305|4624993
17733861,6860531
17733898,221559
17733971,7034900
17734656,6887119
17735785,6906208
17736067,1122775
17737025,274452
17737039,21246
17737893,6535608
17738218,317354
17745703,4864215|6591473
17748517,3565|7038326
17756559,1238111
17766752,4167378
17774609,7041163
17779550,2882488|7213767
17786125,3342174
17786794,4586597
17788100,6451816
17788401,5430144
17788420,5214793
17788556,6869343
17788580,19929
17788681,415967
17788865,8719
17789405,2905789
17789647,5779526
17789853,6459302
17790188,4575289
17791477,12424|52727|7043300|9933|2933192
17791941,281810|2778702
17792606,6997072
17793177,2384|67202
17793815,7046321
17794657,6938477
17795023,4849669
17796863,10015
17797253,460979
17797344,61105
17797364,4372734
17797381,9355
17798233,6875794|13513604
17798287,7047863
17798649,6451816
17798654,6451816
17798749,7048034
17800073,6869343
17800107,6571986
17800756,5768382
17800786,4330590
17801215,6475976
17801394,21618
17801656,6994378
17802191,3172535
17802724,322069
17802747,5416814
17818457,37607|62105
17823923,2515462
17824639,6436698
17824758,580494|414057|4960064
17824793,4492850
17825218,2884305
17825503,6994378
17826887,3389
17828166,6268
17828418,7056140
17828895,1598076
17829214,5172000
17829764,7056719|7056720
17830079,119121
17830123,7829666
17830264,7056935|2754148
17830559,6997072
17830561,6997072
17831614,6556689
17831616,6556689
17831617,6556689
17831619,6556689
17832248,6567915
17832415,7056720|7056719
17832487,4062698
17832488,4062698
17833099,3213942
17833493,6670530
17833834,6896405
17834090,7058694
17834834,4029839
17834866,12584
17834904,1074866
17834909,547149
17835351,311368
17835766,4872191
17835773,4872191
17836100,1654
17836829,7059622
17837545,6875729
17838167,3617
17838379,5351355
17838475,2755160
17838490,4656583
17838528,3351454
17838538,1951011
17838603,7060187
17838885,7060310
17838913,48192
17839197,110234
17840487,6473923
17841451,2856947
17841564,7142445
17841651,4805272
17842627,7034050
17844678,7062305
17844769,7256452
17845013,281810
17846011,33274
17846771,88922
17849112,4890182
17851885,7064545|241896
17852029,5934418
17852261,6906208
17852664,6950682
17852872,2777016
17853024,12542
17853573,3173295
17853851,5769764
17854360,5434809
17854650,3670
17855756,3064305
17857495,6953499
17857634,1237
17857648,11466
17857652,12437
17857661,593258
17857684,786925|7061278
17857787,2384|67202
17857799,12504
17857998,6446815
17858603,1013599
17859033,5784542
17859082,6452053
17859574,5282
17859911,7067882
17860194,6436698
17860199,4039811
17860217,699143|4476934
17860739,2878860|1086430
17860826,7068319
17860968,6969772
17861227,7068480
17861295,6573700
17862129,7034900
17869239,6432984
17873497,6535659
17873919,5622223
17874266,3377941|2671485
17874546,6905829
17875448,126447
17876030,7074841
17876162,5101707
17876567,7073953
17876866,6995972
17876893,19823
17876897,19823
17878717,7074846
17878931,7074943
17880708,7047863
17880714,7047863
17881466,6546441
17882625,4918224
17883441,2995873
17883467,5141609
17883712,6969772
17884042,3500
17884820,5762605
17884886,6521131
17886050,2614
17888950,9219
17888952,2331
17889778,4594585
17893439,72027
17898228,6422281
17899089,4062698
17899384,33031
17899438,1489977
17899544,61382|205814|29683|13542203|3193036|61385
17899586,6602189
17899846,4737213
17899855,22370|196545
17899904,4039811
17899948,2001717
17899995,22370|2958084|4423779|5441737|26207
17901125,5830526
17901410,5238854
17902155,7023272
17902302,6644044
17903774,7083703
17904985,7084159
17905355,4154802
17905477,4149342
17905709,8864
17905723,217053|7211108
17906245,6984726
17906284,815
17907035,2882485
17907054,2860219
17907218,6540645
17907518,4930653
17907550,6554179
17908462,2384
17909463,5160667
17909613,4330590
17909617,6896405
17909622,6896405
17909627,6896405
17910048,6949698
17910054,45840
17910078,105839
17910096,4522
17910124,7086094
17910144,211224
17910372,7086124
17910542,11349
17910544,814940
17910570,1390474
17910611,6160
17911250,6938728
17911643,4586597
17911740,9559
17912199,7086716
17912475,6560184
17912498,158735
17912980,24978
17913288,6879912
17914340,7091608
17914459,7087549
17924086,7090874|7090875
17924105,6521180
17924987,3413449
17925125,1895943
17925397,6860531
17925916,4831114
17926108,6554504
17926775,7091823
17927109,3428119|5768382
17927182,5785925
17927395,3433047
17927463,68959|90808|1160825|1104332|536204
17927559,7092218
17928147,4575371
17928184,6950740
17928719,6923798
17929322,6896405
17929633,93094|16658071
17929637,356424|205810|102291|6560735
17929642,2973925
17930732,4728994
17930773,7056140
17931417,1895943
17931665,7094314
17932320,750718
17933753,4340854
17934372,43613
17934385,12915
17934399,7095062
17934416,20258
17934457,904190|1190990|4416615|2192311
17934463,4917483
17934467,127860
17934481,327983
17934498,29184
17934519,50573
17934521,7095074
17934530,33919
17934655,3105772
17934991,233479
17935486,4512224
17936046,5192439
17936396,4159043
17936638,6860531
17936925,4826501
17937144,4887264
17937826,5763676
17948485,6983012
17948528,4805272
17948607,164576
17950614,19564
17969237,4330590
17969353,6880914
17969365,6880914
17969384,5934418
17969685,7074841
17970255,4167378
17970262,2515462
17970416,5181210
17971217,3238619
17973653,5423648
17974268,7816
17974995,5052587
17975278,721
17976745,6451625
17977072,6829860
17977484,7105065
17977529,740
17977710,6551005
17978144,885506
17978160,6553850
17978193,7009309
17978443,6438152
17978489,18800
17978533,5934418
17978680,7105371
17979254,306|7038224|4350580
17979809,6473496
17979909,7105545
17980013,7092218
17980416,3064305
17981514,5423648
17983645,765122
17983690,6476625
17984141,4342215
17986396,2079133|2865914
17986418,18704
17987085,3190846
17987216,183956
17987415,580315
17987664,15544
17988058,7023272
17989312,526211
17997353,4575289
17998741,7181038
17999135,26372|3399125
17999892,3087199
17999935,7112180|8063470|6052785
18000679,4330590
18001399,5997227
18001867,3046613
18002115,5184087
18003300,7012565
18004320,780120
18004471,5192439
18005253,1122775
18005373,5228869
18006496,3433047
18007514,256995
18007521,9759
18007532,575
18007533,7115158
18007535,29471
18007564,6540057
18008075,928415
18009950,6549373
18010355,7116446
18014776,721
18015965,1895943
18038459,2958084
18038911,1221698
18039226,7121791
18039755,6911075|7734136|7075765
18039963,6572575|308917
18040069,7122060
18040398,4907787
18040924,7020553
18041599,16366171
18041850,3873|17014442
18042401,7123141
18043147,15153514
18043373,5828897
18043759,6885143
18044277,2741432
18044917,18282
18045340,1448
18045473,2882488|7213767
18045624,4476934
18045891,2383
18045901,5214793
18046624,6474348
18046743,4188120
18047306,7125278
18047796,6584287
18048164,5172000
18049017,25052
18049084,4113638
18050057,11746
18050094,437652
18050097,3532
18050143,8474721|8474323
18050175,7124301
18051352,151371
18051941,18819
18052136,2973783
18052619,5437976
18052871,17059
18052934,7133283
18052956,86778
18052969,2778930|2778929
18052985,2752928
18053019,4805272
18053044,104926
18053047,20989
18053060,7305254
18053685,4907787
18053782,4872191
18053786,49177
18053912,22159
18053913,153738
18054056,7127521
18054071,4074051
18054085,2995873
18054175,1251730
18060015,480253|2934204
18065780,5824402
18068029,7246093
18068100,683191
18068297,4318269
18068400,3190428
18068486,6535186|5406012
18068648,5779526
18068649,5172000
18068907,8660
18069234,7122060
18069353,7131935
18071296,6983012
18071924,6949287
18073066,6432984
18073140,6885309
18073745,4039811
18073891,6421828
18074107,6921962
18074546,11679
18074870,7123498
18075234,19564
18076191,15872
18076700,4610078
18076876,223343
18077752,33919
18077769,33919
18077802,4959634
18077814,3024821
18077836,168647
18077875,4040962
18077900,7046321
18077903,5618463|99049
18077957,5365396
18078028,5091
18078029,6969772
18078242,7135488
18079487,160033
18079501,6537386
18079527,10003
18079542,4721275
18079544,19697
18079557,480635
18079649,314195
18079651,7135854
18079659,7113
18079661,18282
18079665,7190339
18079683,80808
18079719,1383409
18079757,17065
18079776,4711
18079804,7314532
18079815,2387
18080597,800588
18080889,6887119
18080920,4039811
18080921,4039811
18080922,4039811
18080923,4039811
18081228,4116488
18081717,4396935
18081809,4208569
18085481,73962
18086963,2613
18089551,5763298
18089877,10289
18089900,16218
18089930,38809|2525338
18089975,60459
18089996,516702
18090019,38809|1240195
18090035,10022
18090061,6547908
18090077,8504321
18090110,7127291
18090117,7127292
18090147,56358
18090150,2238|2332319|32877
18090508,7139136|4498764
18098816,17054
18102827,7141792
18102898,7141820
18104607,4464118
18104697,14255
18104725,96527
18105011,7074846
18105102,5437976
18105139,7142650
18105451,3486415
18105895,6885143
18105943,7091608
18106007,7087549
18106184,4654545
18106877,4905702
18106985,6456912
18107951,17061
18108211,2345
18108281,20248
18108757,6430155
18108795,5091
18108877,6581077
18108903,6521173
18109771,7144440
18109850,5575284
18110052,3980637
18110772,6655354
18110808,4851199
18111281,7145066
18111600,5423648
18111770,348878
18112175,130791
18112981,5194
18113253,7941
18114057,1956402
18114060,24689
18114067,7145945
18114068,7114556
18114097,14577
18114101,3242814
18114322,585
18114449,132761
18114543,8347|31321
18114581,49177
18114786,6653786
18115028,6550037
18115061,4167378
18121041,6431156
18121193,2384
18121315,2905789
18123205,6550037
18123424,6550037
18126198,4039811
18126966,27847
18127101,20357
18129852,7139136|4498764|7204821
18131118,7122060
18131119,7122060
18131799,165168
18132789,7151069
18132923,3486415
18132925,3486415
18133113,16270
18134249,4882127
18134782,24689
18134787,9291
18134894,7151973
18135400,750718
18135913,6451816
18136448,7087549
18136549,1647762
18136645,7152778
18138189,5804101
18138917,6984795
18138948,6994378
18139089,7153724
18139931,4684322
18140047,7154109
18140586,6434584
18140842,5267376
18140920,6602189
18141744,1857564
18142324,843712
18142329,904719|2737734
18142403,7155023
18142413,6459302
18142414,3452530
18142735,4192148
18143768,7155409|100067
18143789,4512899
18143905,6153502
18143950,5430144
18143968,99044|108774
18143974,40851
18143977,28186
18143995,7155436
18144009,7155439
18144031,5388148
18144053,3502
18144064,438483
18144099,1321968
18144105,46097
18144115,9212
18144124,904939
18144171,38951
18144590,566|488758|3849945
18145096,4443809
18149927,6576110
18158562,634694
18159196,4430
18160072,5817154
18160436,12146
18161265,7116
18163551,4672071
18164292,4601855
18164654,836157
18165974,7162680
18166143,4601855
18166194,73977
18166750,7064948
18166863,9972
18166936,6441917
18166988,541994
18167006,5662
18167468,65137
18168007,7041163
18168317,7151132
18170039,2987125
18170134,3780|261862
18170143,1136925
18170549,6153502
18170583,4866520
18170884,7164331
18171039,6906208
18171223,375626
18171526,4096668
18172215,7068480
18172324,6218
18172465,780120
18172471,2987125
18174114,12425|16962|16966|6560735
18176562,5214793
18176747,7155094
18177203,7133520
18186807,281810
18187013,6896843
18187339,5752359
18187519,4929702
18188649,7092218
18188651,7092218
18189342,5437976
18189396,7170636
18189606,3351454
18190208,7170939
18190538,38652
18190566,6451625
18191460,4721536
18191814,6860531
18191815,7171528
18192663,6589173
18192699,7127521
18192707,7020231
18192717,383606|1077326
18194292,7172518
18196260,5172000
18196941,7023103
18197267,2298
18197396,515767
18206751,14210
18209290,5230385
18209302,11349
18209341,2939669
18209454,12712|653240
18209468,7177796
18210682,24689
18210706,363130
18211118,7178194
18211295,8794
18211536,4872191
18212796,5763298
18213224,1221698|884135|10365|18833|321799
18213403,205996
18213783,39272
18214414,383606|1077326
18215086,5241601
18215147,7172518
18215175,4724550
18215187,5014564
18215192,38569|54497
18216364,15872
18216743,3330668
18216813,4430
18218570,4188120
18218630,7181100
18219089,1013599
18219700,4851199
18220651,4905702
18220655,4905702
18221931,4851199
18222556,1011572
18222557,130166
18222687,2541526
18222699,4027380
18222716,3091721
18222740,3279983
18222843,7126368
18223625,4428
18223628,4428
18223667,4428
18225037,269342
18225810,21618
18228202,6492
18232133,6521131
18232495,221833
18240407,7189284
18240649,5416410
18241129,7189594
18241159,7122060
18241166,7122060
18242896,3681
18242939,7190350
18243050,138825
18243249,1406384|6996466
18243325,3020417|124319
18243700,3433047
18243828,7105545
18244684,4464118
18244799,7190965
18244970,1818261
18245397,4330590
18245515,1508588
18245516,1221698
18245960,5780686|2917920
18246273,107767
18246301,8716
18246304,107767
18246306,317354
18246727,5410816
18246733,6422281
18247580,7192034
18247645,6875729
18248415,3005487
18248422,6549080
18249278,541293
18249280,85545
18249281,3377941
18249282,541293
18249443,5298677
18250100,6425980
18259637,18327|61366|1524501
18260618,7084780
18263725,326609
18269507,313653|17365
18269638,5192439
18269659,4882127
18269958,7141820
18269969,7200387
18271235,7304483
18272314,1406384|10317|157676
18272401,29085
18274130,6585579
18274962,4334648
18275463,4362934
18275587,4330590
18275594,12444|55811|74339|3035546|10309|148765|17737
18277024,6761816
18277064,2613
18277804,7203746
18278085,4595087
18278129,5769238
18279145,6551005
18280662,6994731
18281528,4785031
18281993,24978
18282060,9291
18282117,6460726
18282724,6551005
18282800,13554
18282915,2384|67202
18283020,6897756
18285151,4724550
18285437,7536047
18288317,4887264
18289396,7216902
18290401,2985039
18293427,40593
18295691,30630
18295750,1424397|1446194
18295821,1251403
18295835,6572837
18295852,805184
18295858,23613
18295861,7210024
18296016,21911
18296030,4476934
18296159,6172406
18296165,103599|39430
18296529,5173683
18296560,4178161
18297707,6551005
18298132,5251202
18298225,5027236
18298337,6959231
18298890,119830
18300604,6422281
18301124,5829056
18301663,48192
18302455,3371
18302979,7044574
18304322,6433278
18304765,6876994
18306106,7086643
18306388,7213961
18307261,2003596
18307352,4167378
18307792,7033774
18308262,7056935|2754148
18308266,7056935|2754148
18308270,7056935|2754148
18309803,836009
18310175,3621
18310201,134408
18310944,1221698|884135|18833|321799
18315788,3433047
18323154,2838886
18331807,4849669
18332098,6452845
18332131,1038226
18333581,3433047
18333898,4575371
18334246,6994731
18334281,6519108
18334544,4039811
18335634,150038
18335802,6427444
18335969,7223625
18336965,7224009
18337069,6547659
18337259,13557729|346732|2924855
18338465,5351355
18339630,8359
18339662,173491
18339743,174088
18339834,70026|166639
18339901,55794|286833
18340482,7215619
18341046,7215619
18343413,7139136|7204821|4498764
18344534,7226675
18345615,12425|16962|16966
18346345,6459302
18349884,3092248
18350798,415967
18353714,9291
18359904,6969772
18360128,324620
18360175,4984399
18361934,24978
18363068,6859221
18364153,7178194
18364429,4711
18364943,7233168
18364994,153738
18367581,13957
18369048,7056935|2754148
18369996,6581091
18371645,8716
18371684,3162181
18371985,40563
18372093,7091608
18373214,904719|2737734
18373272,7235684
18373298,8885|8434948
18373709,6452845
18374087,6570746
18374999,7236200
18375518,7056719
18376174,7236797
18383325,755882
18387597,3306075
18392459,2126339
18392495,4660036
18393609,1439
18394368,4728994
18397195,5091
18398089,7151973
18398797,7581
18399038,7244325
18400085,5437976
18400420,7125278
18400471,322069
18401124,6546779
18401393,6540057
18401910,3190
18403696,6984258
18403921,6869072
18403951,17128421
18404143,305400
18404166,14469
18404173,146124
18404195,54958
18404204,290987
18404248,3163298
18404410,181668
18404427,713
18404707,7246093
18405221,5804101
18405537,4722094
18405928,7127521
18406862,1330292
18408912,3162181
18411969,6869072
18427241,669810
18428067,5989255
18449070,5192439
18453074,56223
18453110,1644418
18453226,1612
18453458,4149342
18454137,630|7244745|4620307
18454317,5775580
18455548,6545317
18455673,836157
18456078,7249070
18457454,6761816
18457861,6860216
18458057,7256159
18458800,13557729
18458886,1549088
18459855,11664
18459932,546812
18460176,4921525
18460202,5763676
18460392,45592|15814604
18461626,6218
18461986,6476625
18462806,6902956
18463675,3159299|16763658
18464441,2958084
18464822,566874
18465431,4882127
18465566,483588|634455
18465591,7258893
18465601,68959|295142|8440853
18465657,13370
18465804,2326716
18465837,13370
18465852,84994
18465982,517286|3132865
18467802,117786
18467815,74876
18467818,3360355
18468256,7259682
18468559,6983012
18468981,7259964
18469079,13599
18469705,125308
18472710,6456709
18475593,1074989
18476102,6606349
18478083,164669
18478208,49177
18478222,96426
18478590,5192439
18478946,2895706|2895707
18479451,7056935|2754148
18479831,2112402
18480026,7264050
18480392,5342916
18480587,2357
18481271,4637539
18481353,3023973
18482483,6896405
18482768,5784542
18483434,6546441
18486247,7210024
18486314,6921962
18486818,281810
18488433,7267262
18489553,2003596
18490383,4062698
18490533,338705
18490560,2890675
18490568,6810849
18490596,1432
18490619,543411
18490637,107170
18490657,17366
18490681,123463
18490707,589|55830
18490708,27167
18490752,6257
18490777,2770941
18490785,6565859
18490786,33773
18491493,5737121|4024810
18491571,903
18492859,20248
18498529,12180
18498558,7271073
18498569,7125422
18500665,4890182
18505784,7273667
18505792,1221698
18505794,93970
18505796,7890536
18505802,7307459
18505804,89439
18505832,19696
18505845,6535659
18507827,7273922
18509623,7055613
18509673,6920675
18513565,7491
18513591,439887|221821|139287|2764419|3193036
18513700,6421828
18513718,5898355
18513970,7025045|7025046
18514068,200940
18515286,6880914
18516113,3502
18516208,7276166
18516961,1530940
18517009,7276454
18517704,4611899
18518269,7141792
18518285,7276904
18518381,3927354
18518733,5383121
18518923,5752145
18520167,6861964
18523711,3190846
18524000,5823355
18524249,7215619
18525702,504038
18525774,37183
18525821,7279470
18526139,6980925
18527222,7279925
18527488,4660045|14981940
18527496,884212
18527498,178856
18527947,625
18528190,15811
18528409,21155
18528421,8716
18528435,1013599
18528452,3389
18528454,4464118
18528615,6540761
18530135,3198692
18570357,59093|9800949
18579859,3927354
18584381,7816|322304
18584406,5360266
18584855,4684322
18585282,7145613
18586487,1654|20295
18586586,5172000
18586603,7153724
18587089,24197
18587122,4879423
18587423,37249
18588024,134965
18588610,247642
18589656,3225845
18590519,6550037
18590853,7189284
18590968,2654668
18591210,6740126
18591458,107767
18591464,107767
18592174,560072
18593175,5430144
18593366,6953499
18594409,56952
18594565,4683549
18594594,12504
18594633,1245772
18594634,27082
18596498,7067882
18597919,3090
18599601,849723
18599748,580517
18599754,36320
18599802,6436698
18599909,7307475|8377916
18600590,4087274
18601430,36346
18602075,5186274
18602289,6553754
18602341,7305254
18602406,7305254
18602796,26638
18605047,7127521
18615199,4605808
18615935,6553058
18616975,7044164
18618994,6452845
18619684,498072
18619998,1265
18619999,1943477
18620442,7314083
18621172,4167378
18622337,7244325
18625450,7178194
18625453,7178194
18625895,126447
18626111,2884305|6995972
18626680,1152263
18626814,1265
18626821,3389
18626824,4725841
18626828,346732
18626829,346732
18626839,3354|7306|403782
18626853,1036615
18626858,153394
18626865,2938140|2938141
18626895,25307|7430|34748
18627715,6452845
18628525,7056719
18628601,4724550
18628672,22370
18629142,150038
18630496,7159349
18630531,1398038
18630542,16807|6497026
18631103,6574132
18631291,5430144
18631568,68959|90808|1160825|536204
18633276,1388602
18633478,4414255
18634579,7328358
18634859,61015
18634982,59972
18635016,2987125
18635039,36935
18635066,6547908
18635092,1221698|5122
18635113,7751367
18635622,346732|1627
18639587,7189284
18649394,3190846
18651970,5976337|3118938
18651980,7256824
18652002,7307477
18655866,38809
18656006,88301
18656030,4192148
18656031,38569
18656055,3780|4490971
18656515,7065829
18656827,3164188
18657517,6862831
18657632,639491
18657790,2960227
18658063,25307
18659415,3371
18659623,3447947
18659745,5181752
18660447,5027236
18660518,5131072
18660520,5131072
18660669,137902
18660750,7223625
18663248,6544265
18663319,6422281
18663492,351201
18664755,155717
18664944,6521173
18664948,6521173
18665033,9432|551119
18665259,5824402
18665948,12577
18666006,3509
18666047,276660
18666588,7064545
18667753,7341039
18667769,7341041
18667779,2889003
18667790,491170
18667792,342135
18667800,3165674
18667817,4610
18667863,34049
18667902,486329
18667906,4467375
18667945,7341059
18667949,42211|2387
18667976,4927506
18668056,7303977
18668059,5775580
18668066,625
18668883,4379|1766808
18669536,7087549
18669687,39839|8525282
18679182,5192439
18679391,19683
18680106,4805272
18680446,6761816
18681461,6574132
18681804,7258437
18684543,14392
18686810,6571986
18687079,68959|90808|1160825|536204
18687114,4866520
18687611,5085738
18687643,71688
18689428,6953956
18689531,17061
18689810,2766469
18690140,7127521
18690890,1406384
18691014,46273
18691058,19146
18691070,735413
18692092,6949512
18692431,7353006|14168236
18692741,5192439
18693586,7105545
18693588,1239
18693612,71311
18693616,3114169
18693621,223343
18693623,458771
18693655,669905
18693656,160033
18693669,81619
18693716,281810
18693728,7353452
18693743,4721536
18693750,202867
18693753,921404
18693763,164692
18693771,290396
18693828,63607
18693854,6251
18693910,7378
18693918,9890
18693929,7353473
18694092,7768121
18695272,5023
18695377,4318269
18697821,6997072
18698127,6551005
18698203,6521173
18698511,6421828
18705209,15872
18709246,9291
18709986,7059622
18710190,4039811
18710209,7359318|7359319
18710436,7131935
18710891,3617
18711980,61382|7359829
18711993,3162181
18712320,3780
18712886,6953956
18712934,11839474|6452845
18713259,6432921
18714697,6869072
18716296,5012636
18716577,5824327
18716795,7010859
18717645,7236200
18717917,7339924
18718848,7368938
18719177,21748
18719296,3780|8215
18720585,2777016
18721133,6089757
18721507,7010859
18721628,2777016
18721666,3379564
18721737,5829056
18722887,2875124
18722918,8716
18725742,2891665
18730147,3453636
18730154,7276000
18730158,29085
18730201,4929702
18730321,16204
18730386,6902956
18733803,5934418
18734993,4930653
18735029,6452845
18738869,38328|1221698|14022|24595|10762|153691|9931|8395591|431316
18739426,38550
18739485,5769238
18739541,4007
18739653,73977
18741152,3095893
18742801,6887119
18742824,762121
18743370,1599723
18743467,7127521
18744689,4945549
18744922,6953499
18745159,580315
18745163,580315
18746504,4167378
18746546,4428
18748070,713071
18751827,7373567
18752959,15872
18752963,15872
18754759,36746|5120
18754961,625
18755773,2503028
18756425,4601855
18756982,6540645
18757049,7141003
18757876,815259|4978
18759207,56224
18759345,7074846
18759355,7074846
18759474,6565686
18759748,3379564
18760674,6459302
18760748,7084780
18761644,6456239
18761910,904719
18764826,93504
18764828,3400079
18770267,47555|1000556|298001
18770398,2362
18773155,7094314
18773407,7013384
18773627,9355
18773666,32137|1411964
18774002,3206446
18774020,4395695
18774897,7382047|7382048|8034909
18774919,7382047|7382048|8034909
18774963,48557
18774964,6485178|3363844
18774980,3006839
18774981,16593
18775169,1136158
18775203,3379564
18775247,3389
18775255,7382100|7390378
18775257,6860574
18775284,7382108
18775297,6556689
18775336,5088
18775356,7031
18775365,257295
18775398,9987
18775652,4428
18775664,3379564
18776673,62263
18776706,7013384
18776908,7020231
18776942,7087549
18776967,7033774
18778806,5672
18779662,23389
18780069,6740126
18780453,6580347
18781540,7215619
18782855,1691206
18798752,7203641
18798983,4600197
18799585,6150778
18800655,6606349
18802009,6581091
18803931,7116446
18806240,73699
18806259,7391763
18806329,2882485
18807019,7055100
18807831,6446815
18808403,6568302
18808407,7422779
18808716,4464118
18808865,4575371
18809235,356424|205810|102291|6560735
18809304,24978
18809474,7203641
18809475,4476934
18809487,6888697
18809943,7122060
18811222,2759153
18812405,7392948
18812437,4505164
18812716,4051426
18812737,7246093
18813012,6906208
18813642,3360355
18813938,7226675
18815422,5441556
18815522,6761816
18816603,7128
18819296,3111153
18841450,4805272
18841490,4805272
18849205,322069
18850688,7271055
18857004,6089757
18868613,5309857
18868664,150038
18868749,7409743
18869613,7255661|4637369|7870864
18869929,37249
18869967,2001717
18869970,2001717
18870023,37249
18870159,4872191
18872437,4207025
18872771,6546441
18873617,6476625
18874773,7013384
18875842,5997227
18879551,2750123
18879761,295178
18879990,4724550
18880307,7056720|7171978
18881367,1508588
18881379,3500
18886431,7881412
18886975,4192148
18889300,15872
18891496,48206
18892134,4039811
18892998,3849415
18893988,4833990
18897863,9291
18902634,8719
18910286,995289
18911702,6761816
18920446,3389
18926659,7339924
18929444,20983|5124235
18929979,6458246
18935386,4882127
18938098,11912
18943009,6574132
18947303,7390210
18948703,6568302
18948711,6568302
18952341,2917920
18965316,4562483
18966322,38550
18966806,6474348
18966819,6474348
18967087,6860531
18967808,6569002
18982011,7116446
18987445,6581091
19004663,2384
19012827,322069
19015729,7151973
19032892,38550
19039662,2750123
19054212,5829056
19068786,7341481
19071270,4026673
19072751,5824327
19080006,6476625
